path,source_path,current_vocab,source_vocab,restored,conflicts,skipped_text_changed,status
books/NT/revelation/Revelation_14.md,books/NT/revelation/Revelation_14.md,15,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_15.md,books/NT/revelation/Revelation_15.md,14,10,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_16.md,books/NT/revelation/Revelation_16.md,14,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_17.md,books/NT/revelation/Revelation_17.md,16,12,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_18.md,books/NT/revelation/Revelation_18.md,15,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_19.md,books/NT/revelation/Revelation_19.md,11,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_20.md,books/NT/revelation/Revelation_20.md,15,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_21.md,books/NT/revelation/Revelation_21.md,15,11,0,0,0,NO_LOST_VOCABULARY
books/NT/revelation/Revelation_22.md,books/NT/revelation/Revelation_22.md,13,13,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_01.md,books/NT/romans/Romans_01.md,19,16,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_02.md,books/NT/romans/Romans_02.md,19,16,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_03.md,books/NT/romans/Romans_03.md,10,8,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_04.md,books/NT/romans/Romans_04.md,6,6,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_05.md,books/NT/romans/Romans_05.md,15,15,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_06.md,books/NT/romans/Romans_06.md,13,10,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_07.md,books/NT/romans/Romans_07.md,18,17,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_08.md,books/NT/romans/Romans_08.md,15,12,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_09.md,books/NT/romans/Romans_09.md,19,17,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_10.md,books/NT/romans/Romans_10.md,18,15,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_11.md,books/NT/romans/Romans_11.md,19,15,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_12.md,books/NT/romans/Romans_12.md,21,19,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_13.md,books/NT/romans/Romans_13.md,18,14,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_14.md,books/NT/romans/Romans_14.md,18,16,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_15.md,books/NT/romans/Romans_15.md,20,17,0,0,0,NO_LOST_VOCABULARY
books/NT/romans/Romans_16.md,books/NT/romans/Romans_16.md,23,19,0,0,0,NO_LOST_VOCABULARY
books/NT/titus/Titus_01.md,books/NT/titus/Titus_01.md,16,13,0,0,0,NO_LOST_VOCABULARY
books/NT/titus/Titus_02.md,books/NT/titus/Titus_02.md,5,5,0,0,0,NO_LOST_VOCABULARY
books/NT/titus/Titus_03.md,books/NT/titus/Titus_03.md,12,10,0,0,0,NO_LOST_VOCABULARY
