path,source_path,current_vocab,source_vocab,restored,conflicts,skipped_text_changed,status
books/OT/1chronicles/1Chronicles_09.md,books/OT/1chronicles/1Chronicles_09.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1chronicles/1Chronicles_10.md,books/OT/1chronicles/1Chronicles_10.md,4,4,0,3,1,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_11.md,books/OT/1chronicles/1Chronicles_11.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1chronicles/1Chronicles_12.md,books/OT/1chronicles/1Chronicles_12.md,0,7,0,0,7,TEXT_CHANGED_SKIPS
books/OT/1chronicles/1Chronicles_13.md,books/OT/1chronicles/1Chronicles_13.md,4,4,0,1,3,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_14.md,books/OT/1chronicles/1Chronicles_14.md,4,5,0,2,3,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_15.md,books/OT/1chronicles/1Chronicles_15.md,4,6,3,3,0,RESTORED
books/OT/1chronicles/1Chronicles_16.md,books/OT/1chronicles/1Chronicles_16.md,5,7,3,4,0,RESTORED
books/OT/1chronicles/1Chronicles_17.md,books/OT/1chronicles/1Chronicles_17.md,4,8,5,3,0,RESTORED
books/OT/1chronicles/1Chronicles_18.md,books/OT/1chronicles/1Chronicles_18.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1chronicles/1Chronicles_19.md,books/OT/1chronicles/1Chronicles_19.md,4,5,3,2,0,RESTORED
books/OT/1chronicles/1Chronicles_20.md,books/OT/1chronicles/1Chronicles_20.md,4,4,4,0,0,RESTORED
books/OT/1chronicles/1Chronicles_21.md,books/OT/1chronicles/1Chronicles_21.md,4,10,0,2,8,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_22.md,books/OT/1chronicles/1Chronicles_22.md,4,7,0,2,5,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_23.md,books/OT/1chronicles/1Chronicles_23.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1chronicles/1Chronicles_24.md,books/OT/1chronicles/1Chronicles_24.md,4,5,4,1,0,RESTORED
books/OT/1chronicles/1Chronicles_25.md,books/OT/1chronicles/1Chronicles_25.md,4,6,0,0,6,TEXT_CHANGED_SKIPS
books/OT/1chronicles/1Chronicles_26.md,books/OT/1chronicles/1Chronicles_26.md,4,8,0,3,5,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_27.md,books/OT/1chronicles/1Chronicles_27.md,4,5,0,2,3,CONFLICTS_ONLY
books/OT/1chronicles/1Chronicles_28.md,books/OT/1chronicles/1Chronicles_28.md,4,6,5,1,0,RESTORED
books/OT/1chronicles/1Chronicles_29.md,books/OT/1chronicles/1Chronicles_29.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_01.md,books/OT/1kings/1Kings_01.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_02.md,books/OT/1kings/1Kings_02.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_03.md,books/OT/1kings/1Kings_03.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_04.md,books/OT/1kings/1Kings_04.md,0,4,0,0,4,TEXT_CHANGED_SKIPS
books/OT/1kings/1Kings_05.md,books/OT/1kings/1Kings_05.md,0,6,0,0,6,TEXT_CHANGED_SKIPS
books/OT/1kings/1Kings_06.md,books/OT/1kings/1Kings_06.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_07.md,books/OT/1kings/1Kings_07.md,5,8,0,0,8,TEXT_CHANGED_SKIPS
books/OT/1kings/1Kings_08.md,books/OT/1kings/1Kings_08.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_09.md,books/OT/1kings/1Kings_09.md,4,7,0,1,6,CONFLICTS_ONLY
books/OT/1kings/1Kings_10.md,books/OT/1kings/1Kings_10.md,4,6,6,0,0,RESTORED
books/OT/1kings/1Kings_11.md,books/OT/1kings/1Kings_11.md,5,7,0,2,5,CONFLICTS_ONLY
books/OT/1kings/1Kings_12.md,books/OT/1kings/1Kings_12.md,4,9,0,1,8,CONFLICTS_ONLY
books/OT/1kings/1Kings_13.md,books/OT/1kings/1Kings_13.md,4,6,0,1,5,CONFLICTS_ONLY
books/OT/1kings/1Kings_14.md,books/OT/1kings/1Kings_14.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_15.md,books/OT/1kings/1Kings_15.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_16.md,books/OT/1kings/1Kings_16.md,4,6,0,3,3,CONFLICTS_ONLY
books/OT/1kings/1Kings_17.md,books/OT/1kings/1Kings_17.md,4,7,0,2,5,CONFLICTS_ONLY
books/OT/1kings/1Kings_18.md,books/OT/1kings/1Kings_18.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_19.md,books/OT/1kings/1Kings_19.md,4,5,0,1,4,CONFLICTS_ONLY
books/OT/1kings/1Kings_20.md,books/OT/1kings/1Kings_20.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1kings/1Kings_21.md,books/OT/1kings/1Kings_21.md,4,5,0,0,5,TEXT_CHANGED_SKIPS
books/OT/1kings/1Kings_22.md,books/OT/1kings/1Kings_22.md,0,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/1samuel/1Samuel_01.md,books/OT/1samuel/1Samuel_01.md,3,3,1,2,0,RESTORED
books/OT/1samuel/1Samuel_02.md,books/OT/1samuel/1Samuel_02.md,5,18,16,0,0,RESTORED
books/OT/1samuel/1Samuel_03.md,books/OT/1samuel/1Samuel_03.md,4,7,3,0,0,RESTORED
books/OT/1samuel/1Samuel_04.md,books/OT/1samuel/1Samuel_04.md,4,7,3,0,0,RESTORED
books/OT/1samuel/1Samuel_05.md,books/OT/1samuel/1Samuel_05.md,4,7,3,0,0,RESTORED
books/OT/1samuel/1Samuel_06.md,books/OT/1samuel/1Samuel_06.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_07.md,books/OT/1samuel/1Samuel_07.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_08.md,books/OT/1samuel/1Samuel_08.md,4,7,3,0,0,RESTORED
books/OT/1samuel/1Samuel_09.md,books/OT/1samuel/1Samuel_09.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_10.md,books/OT/1samuel/1Samuel_10.md,4,9,5,0,0,RESTORED
books/OT/1samuel/1Samuel_11.md,books/OT/1samuel/1Samuel_11.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_12.md,books/OT/1samuel/1Samuel_12.md,4,12,9,0,0,RESTORED
books/OT/1samuel/1Samuel_13.md,books/OT/1samuel/1Samuel_13.md,4,9,5,0,0,RESTORED
books/OT/1samuel/1Samuel_14.md,books/OT/1samuel/1Samuel_14.md,5,10,5,0,0,RESTORED
books/OT/1samuel/1Samuel_15.md,books/OT/1samuel/1Samuel_15.md,4,10,6,0,0,RESTORED
books/OT/1samuel/1Samuel_16.md,books/OT/1samuel/1Samuel_16.md,4,10,8,2,0,RESTORED
books/OT/1samuel/1Samuel_17.md,books/OT/1samuel/1Samuel_17.md,5,10,5,0,0,RESTORED
books/OT/1samuel/1Samuel_18.md,books/OT/1samuel/1Samuel_18.md,4,15,14,0,0,RESTORED
books/OT/1samuel/1Samuel_19.md,books/OT/1samuel/1Samuel_19.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_20.md,books/OT/1samuel/1Samuel_20.md,5,8,3,0,0,RESTORED
books/OT/1samuel/1Samuel_21.md,books/OT/1samuel/1Samuel_21.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_22.md,books/OT/1samuel/1Samuel_22.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_23.md,books/OT/1samuel/1Samuel_23.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_24.md,books/OT/1samuel/1Samuel_24.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_25.md,books/OT/1samuel/1Samuel_25.md,5,9,4,0,0,RESTORED
books/OT/1samuel/1Samuel_26.md,books/OT/1samuel/1Samuel_26.md,4,9,5,0,0,RESTORED
books/OT/1samuel/1Samuel_27.md,books/OT/1samuel/1Samuel_27.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_28.md,books/OT/1samuel/1Samuel_28.md,4,9,5,0,0,RESTORED
books/OT/1samuel/1Samuel_29.md,books/OT/1samuel/1Samuel_29.md,4,8,4,0,0,RESTORED
books/OT/1samuel/1Samuel_30.md,books/OT/1samuel/1Samuel_30.md,4,10,6,0,0,RESTORED
books/OT/1samuel/1Samuel_31.md,books/OT/1samuel/1Samuel_31.md,4,9,5,0,0,RESTORED
books/OT/2chronicles/2Chronicles_01.md,books/OT/2chronicles/2Chronicles_01.md,4,4,0,0,0,NO_LOST_VOCABULARY
books/OT/2chronicles/2Chronicles_02.md,books/OT/2chronicles/2Chronicles_02.md,4,4,0,0,0,NO_LOST_VOCABULARY
books/OT/2chronicles/2Chronicles_03.md,books/OT/2chronicles/2Chronicles_03.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_04.md,books/OT/2chronicles/2Chronicles_04.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_05.md,books/OT/2chronicles/2Chronicles_05.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_06.md,books/OT/2chronicles/2Chronicles_06.md,5,6,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_07.md,books/OT/2chronicles/2Chronicles_07.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_08.md,books/OT/2chronicles/2Chronicles_08.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_09.md,books/OT/2chronicles/2Chronicles_09.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_10.md,books/OT/2chronicles/2Chronicles_10.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_11.md,books/OT/2chronicles/2Chronicles_11.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_12.md,books/OT/2chronicles/2Chronicles_12.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_13.md,books/OT/2chronicles/2Chronicles_13.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_14.md,books/OT/2chronicles/2Chronicles_14.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_15.md,books/OT/2chronicles/2Chronicles_15.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_16.md,books/OT/2chronicles/2Chronicles_16.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_17.md,books/OT/2chronicles/2Chronicles_17.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_18.md,books/OT/2chronicles/2Chronicles_18.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_19.md,books/OT/2chronicles/2Chronicles_19.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_20.md,books/OT/2chronicles/2Chronicles_20.md,5,6,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_21.md,books/OT/2chronicles/2Chronicles_21.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_22.md,books/OT/2chronicles/2Chronicles_22.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_23.md,books/OT/2chronicles/2Chronicles_23.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_24.md,books/OT/2chronicles/2Chronicles_24.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_25.md,books/OT/2chronicles/2Chronicles_25.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_26.md,books/OT/2chronicles/2Chronicles_26.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_27.md,books/OT/2chronicles/2Chronicles_27.md,4,5,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_28.md,books/OT/2chronicles/2Chronicles_28.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_29.md,books/OT/2chronicles/2Chronicles_29.md,5,6,1,0,0,RESTORED
books/OT/2chronicles/2Chronicles_30.md,books/OT/2chronicles/2Chronicles_30.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_31.md,books/OT/2chronicles/2Chronicles_31.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_32.md,books/OT/2chronicles/2Chronicles_32.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_33.md,books/OT/2chronicles/2Chronicles_33.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_34.md,books/OT/2chronicles/2Chronicles_34.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_35.md,books/OT/2chronicles/2Chronicles_35.md,4,6,2,0,0,RESTORED
books/OT/2chronicles/2Chronicles_36.md,books/OT/2chronicles/2Chronicles_36.md,4,9,5,0,0,RESTORED
books/OT/2kings/2Kings_01.md,books/OT/2kings/2Kings_01.md,4,8,4,0,0,RESTORED
books/OT/2kings/2Kings_02.md,books/OT/2kings/2Kings_02.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_03.md,books/OT/2kings/2Kings_03.md,4,10,7,0,0,RESTORED
books/OT/2kings/2Kings_04.md,books/OT/2kings/2Kings_04.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_05.md,books/OT/2kings/2Kings_05.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_06.md,books/OT/2kings/2Kings_06.md,4,10,7,0,0,RESTORED
books/OT/2kings/2Kings_07.md,books/OT/2kings/2Kings_07.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_08.md,books/OT/2kings/2Kings_08.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_09.md,books/OT/2kings/2Kings_09.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_10.md,books/OT/2kings/2Kings_10.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_11.md,books/OT/2kings/2Kings_11.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_12.md,books/OT/2kings/2Kings_12.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_13.md,books/OT/2kings/2Kings_13.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_14.md,books/OT/2kings/2Kings_14.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_15.md,books/OT/2kings/2Kings_15.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_16.md,books/OT/2kings/2Kings_16.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_17.md,books/OT/2kings/2Kings_17.md,5,11,6,0,0,RESTORED
books/OT/2kings/2Kings_18.md,books/OT/2kings/2Kings_18.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_19.md,books/OT/2kings/2Kings_19.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_20.md,books/OT/2kings/2Kings_20.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_21.md,books/OT/2kings/2Kings_21.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_22.md,books/OT/2kings/2Kings_22.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_23.md,books/OT/2kings/2Kings_23.md,5,10,5,0,0,RESTORED
books/OT/2kings/2Kings_24.md,books/OT/2kings/2Kings_24.md,4,10,6,0,0,RESTORED
books/OT/2kings/2Kings_25.md,books/OT/2kings/2Kings_25.md,4,11,7,0,0,RESTORED
books/OT/2samuel/2Samuel_01.md,books/OT/2samuel/2samuel_01.md,4,9,5,0,0,RESTORED
books/OT/2samuel/2Samuel_02.md,books/OT/2samuel/2samuel_02.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_03.md,books/OT/2samuel/2samuel_03.md,5,10,5,0,0,RESTORED
books/OT/2samuel/2Samuel_04.md,books/OT/2samuel/2samuel_04.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_05.md,books/OT/2samuel/2samuel_05.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_06.md,books/OT/2samuel/2samuel_06.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_07.md,books/OT/2samuel/2samuel_07.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_08.md,books/OT/2samuel/2samuel_08.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_09.md,books/OT/2samuel/2samuel_09.md,4,8,4,0,0,RESTORED
books/OT/2samuel/2Samuel_10.md,books/OT/2samuel/2samuel_10.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_11.md,books/OT/2samuel/2samuel_11.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_12.md,books/OT/2samuel/2samuel_12.md,4,11,7,0,0,RESTORED
books/OT/2samuel/2Samuel_13.md,books/OT/2samuel/2samuel_13.md,5,10,5,1,0,RESTORED
books/OT/2samuel/2Samuel_14.md,books/OT/2samuel/2samuel_14.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_15.md,books/OT/2samuel/2samuel_15.md,5,10,5,0,0,RESTORED
books/OT/2samuel/2Samuel_16.md,books/OT/2samuel/2samuel_16.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_17.md,books/OT/2samuel/2samuel_17.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_18.md,books/OT/2samuel/2samuel_18.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_19.md,books/OT/2samuel/2samuel_19.md,5,10,5,0,0,RESTORED
books/OT/2samuel/2Samuel_20.md,books/OT/2samuel/2samuel_20.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_21.md,books/OT/2samuel/2samuel_21.md,4,10,6,0,0,RESTORED
books/OT/2samuel/2Samuel_22.md,books/OT/2samuel/2samuel_22.md,5,12,7,0,0,RESTORED
books/OT/2samuel/2Samuel_23.md,books/OT/2samuel/2samuel_23.md,5,11,6,0,0,RESTORED
books/OT/2samuel/2Samuel_24.md,books/OT/2samuel/2samuel_24.md,4,11,7,0,0,RESTORED
books/OT/amos/Amos_01.md,books/OT/amos/Amos_01.md,4,9,5,0,0,RESTORED
books/OT/amos/Amos_02.md,books/OT/amos/Amos_02.md,4,10,6,0,0,RESTORED
books/OT/amos/Amos_03.md,books/OT/amos/Amos_03.md,4,10,6,0,0,RESTORED
books/OT/amos/Amos_04.md,books/OT/amos/Amos_04.md,4,10,6,0,0,RESTORED
books/OT/amos/Amos_05.md,books/OT/amos/Amos_05.md,4,11,7,1,0,RESTORED
books/OT/amos/Amos_06.md,books/OT/amos/Amos_06.md,4,11,7,0,0,RESTORED
books/OT/amos/Amos_07.md,books/OT/amos/Amos_07.md,4,10,6,0,0,RESTORED
books/OT/amos/Amos_08.md,books/OT/amos/Amos_08.md,4,10,6,1,0,RESTORED
books/OT/amos/Amos_09.md,books/OT/amos/Amos_09.md,4,12,8,0,0,RESTORED
books/OT/daniel/Daniel_01.md,books/OT/daniel/Daniel_01.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_02.md,books/OT/daniel/Daniel_02.md,5,10,5,0,0,RESTORED
books/OT/daniel/Daniel_03.md,books/OT/daniel/Daniel_03.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_04.md,books/OT/daniel/Daniel_04.md,5,10,5,0,0,RESTORED
books/OT/daniel/Daniel_05.md,books/OT/daniel/Daniel_05.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_06.md,books/OT/daniel/Daniel_06.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_07.md,books/OT/daniel/Daniel_07.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_08.md,books/OT/daniel/Daniel_08.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_09.md,books/OT/daniel/Daniel_09.md,4,12,8,0,0,RESTORED
books/OT/daniel/Daniel_10.md,books/OT/daniel/Daniel_10.md,4,10,6,0,0,RESTORED
books/OT/daniel/Daniel_11.md,books/OT/daniel/Daniel_11.md,5,15,10,0,0,RESTORED
books/OT/daniel/Daniel_12.md,books/OT/daniel/Daniel_12.md,4,14,10,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_01.md,books/OT/deuteronomy/Deuteronomy_01.md,5,9,4,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_02.md,books/OT/deuteronomy/Deuteronomy_02.md,5,8,3,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_03.md,books/OT/deuteronomy/Deuteronomy_03.md,4,8,4,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_04.md,books/OT/deuteronomy/Deuteronomy_04.md,5,12,7,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_05.md,books/OT/deuteronomy/Deuteronomy_05.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_06.md,books/OT/deuteronomy/Deuteronomy_06.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_07.md,books/OT/deuteronomy/Deuteronomy_07.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_08.md,books/OT/deuteronomy/Deuteronomy_08.md,4,32,32,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_09.md,books/OT/deuteronomy/Deuteronomy_09.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_10.md,books/OT/deuteronomy/Deuteronomy_10.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_11.md,books/OT/deuteronomy/Deuteronomy_11.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_12.md,books/OT/deuteronomy/Deuteronomy_12.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_13.md,books/OT/deuteronomy/Deuteronomy_13.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_14.md,books/OT/deuteronomy/Deuteronomy_14.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_15.md,books/OT/deuteronomy/Deuteronomy_15.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_16.md,books/OT/deuteronomy/Deuteronomy_16.md,4,10,7,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_17.md,books/OT/deuteronomy/Deuteronomy_17.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_18.md,books/OT/deuteronomy/Deuteronomy_18.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_19.md,books/OT/deuteronomy/Deuteronomy_19.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_20.md,books/OT/deuteronomy/Deuteronomy_20.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_21.md,books/OT/deuteronomy/Deuteronomy_21.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_22.md,books/OT/deuteronomy/Deuteronomy_22.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_23.md,books/OT/deuteronomy/Deuteronomy_23.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_24.md,books/OT/deuteronomy/Deuteronomy_24.md,4,11,7,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_25.md,books/OT/deuteronomy/Deuteronomy_25.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_26.md,books/OT/deuteronomy/Deuteronomy_26.md,4,9,5,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_27.md,books/OT/deuteronomy/Deuteronomy_27.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_28.md,books/OT/deuteronomy/Deuteronomy_28.md,5,13,8,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_29.md,books/OT/deuteronomy/Deuteronomy_29.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_30.md,books/OT/deuteronomy/Deuteronomy_30.md,4,10,6,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_31.md,books/OT/deuteronomy/Deuteronomy_31.md,4,11,7,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_32.md,books/OT/deuteronomy/Deuteronomy_32.md,5,12,9,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_33.md,books/OT/deuteronomy/Deuteronomy_33.md,4,12,8,0,0,RESTORED
books/OT/deuteronomy/Deuteronomy_34.md,books/OT/deuteronomy/Deuteronomy_34.md,4,36,36,0,0,RESTORED
books/OT/ecclesiastes/Ecclesiastes_01.md,books/OT/ecclesiastes/Ecclesiastes_01.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_02.md,books/OT/ecclesiastes/Ecclesiastes_02.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_03.md,books/OT/ecclesiastes/Ecclesiastes_03.md,4,6,0,2,4,CONFLICTS_ONLY
books/OT/ecclesiastes/Ecclesiastes_04.md,books/OT/ecclesiastes/Ecclesiastes_04.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_05.md,books/OT/ecclesiastes/Ecclesiastes_05.md,4,7,0,0,7,TEXT_CHANGED_SKIPS
books/OT/ecclesiastes/Ecclesiastes_06.md,books/OT/ecclesiastes/Ecclesiastes_06.md,4,4,0,1,3,CONFLICTS_ONLY
books/OT/ecclesiastes/Ecclesiastes_07.md,books/OT/ecclesiastes/Ecclesiastes_07.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_08.md,books/OT/ecclesiastes/Ecclesiastes_08.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_09.md,books/OT/ecclesiastes/Ecclesiastes_09.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_10.md,books/OT/ecclesiastes/Ecclesiastes_10.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_11.md,books/OT/ecclesiastes/Ecclesiastes_11.md,4,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/ecclesiastes/Ecclesiastes_12.md,books/OT/ecclesiastes/Ecclesiastes_12.md,5,0,0,0,0,SOURCE_HAS_NO_VOCABULARY
books/OT/esther/Esther_01.md,books/OT/esther/Esther_01.md,4,9,5,0,0,RESTORED
books/OT/esther/Esther_02.md,books/OT/esther/Esther_02.md,4,8,4,0,0,RESTORED
books/OT/esther/Esther_03.md,books/OT/esther/Esther_03.md,4,10,6,0,0,RESTORED
books/OT/esther/Esther_04.md,books/OT/esther/Esther_04.md,4,9,5,0,0,RESTORED
books/OT/esther/Esther_05.md,books/OT/esther/Esther_05.md,4,8,4,0,0,RESTORED
books/OT/esther/Esther_06.md,books/OT/esther/Esther_06.md,4,8,4,0,0,RESTORED
books/OT/esther/Esther_07.md,books/OT/esther/Esther_07.md,4,8,4,0,0,RESTORED
books/OT/esther/Esther_08.md,books/OT/esther/Esther_08.md,4,10,6,0,0,RESTORED
